price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,has_waterfront,has_basement,has_renovation,eff_built
398000.0,3,1,1830.0,27468.0,1,0,3,7,98028,47.7754,-122.23299999999999,1860.0,10180.0,0,0,0,66
1080000.0,2,3,1550.0,1767.0,3,3,3,8,98075,47.5684,-122.06,2710.0,3444.0,0,0,0,14
540000.0,2,2,1640.0,3021.0,1,2,3,7,98107,47.666000000000004,-122.35799999999999,1780.0,4500.0,0,1,0,61
275000.0,4,2,1720.0,5472.0,1,0,3,6,98118,47.5299,-122.288,1720.0,5670.0,0,1,0,97
780000.0,5,2,2880.0,12000.0,2,0,3,8,98144,47.5861,-122.295,1720.0,5000.0,0,0,0,99
225000.0,3,1,1220.0,8345.0,1,0,3,7,98178,47.5038,-122.266,1880.0,10169.0,0,0,0,89
503045.0,3,3,1560.0,2250.0,2,0,3,9,98103,47.6929,-122.333,1610.0,4500.0,0,0,0,11
249000.0,2,2,1090.0,1357.0,2,0,3,7,98028,47.7526,-122.244,1078.0,1318.0,0,0,0,30
569950.0,4,1,1140.0,5940.0,1,2,3,7,98103,47.6795,-122.354,1630.0,4000.0,0,0,0,104
450000.0,2,2,1040.0,1377.0,2,0,3,8,98105,47.6692,-122.279,1264.0,1892.0,0,0,0,17
1100000.0,4,2,2580.0,6000.0,1,0,5,9,98199,47.6514,-122.413,2300.0,6200.0,0,1,0,70
700000.0,4,2,2310.0,3570.0,1,0,3,7,98103,47.6889,-122.34700000000001,1580.0,3060.0,0,1,0,93
454000.0,3,2,1590.0,4094.0,2,0,3,7,98122,47.61,-122.29299999999999,1940.0,3924.0,0,0,0,29
555000.0,3,1,1270.0,9170.0,1,0,3,7,98052,47.6706,-122.15100000000001,1700.0,8500.0,0,0,0,51
214000.0,3,1,1240.0,5200.0,1,0,5,6,98042,47.3683,-122.079,1060.0,5200.0,0,0,0,50
590000.0,3,2,2210.0,8622.0,2,0,3,8,98029,47.5715,-122.02,2340.0,7192.0,0,0,0,32
459900.0,3,1,2340.0,51836.0,1,0,3,8,98027,47.4846,-122.035,2060.0,77536.0,0,1,0,42
205000.0,3,1,1420.0,5000.0,1,0,3,7,98198,47.4192,-122.33,1400.0,7500.0,0,0,0,33
390000.0,3,1,1430.0,9857.0,1,2,4,7,98045,47.4964,-121.771,1310.0,9880.0,0,1,0,40
970500.0,3,2,2470.0,10125.0,2,0,3,8,98040,47.5651,-122.223,2290.0,10125.0,0,0,1,8
790000.0,3,2,2390.0,15084.0,2,0,3,8,98010,47.3389,-122.04799999999999,1850.0,17494.0,0,0,0,20
320000.0,3,1,1120.0,10576.0,1,0,4,7,98077,47.7575,-122.072,1300.0,10000.0,0,0,0,51
552500.0,3,2,2700.0,4025.0,2,0,4,8,98122,47.6074,-122.294,1580.0,4025.0,0,1,0,113
1050000.0,3,3,3490.0,4500.0,2,0,3,9,98102,47.6394,-122.321,2840.0,4050.0,0,1,0,96
230000.0,3,1,1640.0,7187.0,1,0,3,7,98058,47.455,-122.182,1340.0,8346.0,0,0,0,54
680000.0,3,1,1620.0,5500.0,1,0,3,7,98112,47.6393,-122.30799999999999,2100.0,6500.0,0,1,0,70
985000.0,3,1,1670.0,5400.0,2,0,5,8,98112,47.635,-122.28399999999999,2100.0,5400.0,0,0,0,108
375000.0,4,2,1870.0,7471.0,2,0,3,8,98055,47.4314,-122.204,2020.0,8912.0,0,0,0,30
431000.0,2,1,1300.0,4000.0,1,0,4,6,98144,47.5937,-122.301,1480.0,4000.0,0,0,0,120
463000.0,3,2,2190.0,17108.0,2,0,3,8,98019,47.7321,-121.964,2400.0,14040.0,0,0,0,29
350000.0,3,1,1320.0,10500.0,1,0,3,7,98034,47.7267,-122.226,1310.0,10500.0,0,0,0,54
485000.0,3,1,1250.0,7200.0,1,0,3,7,98008,47.6342,-122.12,1430.0,7400.0,0,0,0,56
355000.0,4,1,2040.0,15000.0,1,0,4,7,98092,47.3107,-122.189,2310.0,15000.0,0,0,0,53
603500.0,3,1,2140.0,7280.0,1,0,3,7,98117,47.6993,-122.37700000000001,2280.0,8400.0,0,1,0,110
860000.0,5,1,2510.0,6000.0,1,0,5,8,98144,47.5798,-122.292,2240.0,5000.0,0,1,0,100
259875.0,5,2,2200.0,6250.0,2,0,3,7,98038,47.3675,-122.021,1850.0,6091.0,0,0,0,24
685000.0,4,2,2170.0,8680.0,1,0,3,7,98004,47.6078,-122.19200000000001,2010.0,8680.0,0,1,0,61
382500.0,4,2,2980.0,8786.0,2,0,3,8,98038,47.378,-122.03,2980.0,6718.0,0,0,0,17
490000.0,3,1,1180.0,2250.0,1,0,3,7,98117,47.6779,-122.37700000000001,1320.0,5100.0,0,0,0,118
229000.0,3,2,1540.0,6000.0,1,0,4,6,98155,47.7372,-122.307,1490.0,8213.0,0,0,0,67
430000.0,3,2,1540.0,6000.0,1,0,4,6,98155,47.7372,-122.307,1490.0,8213.0,0,0,0,67
580000.0,5,2,3110.0,15783.0,1,0,3,8,98052,47.6301,-122.103,2550.0,12220.0,0,1,0,46
510000.0,3,1,1370.0,6700.0,1,0,3,8,98117,47.6982,-122.36200000000001,1180.0,6694.0,0,0,1,8
489990.0,5,2,2440.0,20828.0,1,0,4,8,98042,47.3762,-122.15799999999999,2670.0,14472.0,0,0,0,45
440000.0,3,2,1760.0,1800.0,2,0,3,7,98199,47.6579,-122.39399999999999,1150.0,4575.0,0,1,0,37
479950.0,3,2,2810.0,4984.0,1,0,3,9,98055,47.4461,-122.209,2810.0,5711.0,0,1,0,14
806000.0,4,2,2500.0,206474.0,1,0,3,10,98053,47.6778,-121.994,3680.0,208652.0,0,0,0,23
875000.0,4,2,3220.0,22588.0,2,0,3,10,98077,47.7311,-122.055,3220.0,22922.0,0,0,0,24
710800.0,3,2,2880.0,36820.0,2,0,3,10,98077,47.76600000000001,-122.044,3190.0,36820.0,0,0,0,28
565000.0,3,2,2700.0,6037.0,2,0,3,8,98065,47.5376,-121.87899999999999,2740.0,6054.0,0,0,0,16
359999.0,5,3,2680.0,9624.0,2,0,3,7,98010,47.3279,-122.006,1860.0,9921.0,0,1,0,25
625000.0,3,1,1780.0,4500.0,1,0,4,7,98117,47.6827,-122.36200000000001,1360.0,4000.0,0,1,0,98
349950.0,3,2,2240.0,7565.0,2,0,3,8,98003,47.3485,-122.301,2190.0,8254.0,0,0,0,21
415000.0,4,2,1610.0,9600.0,1,0,5,7,98056,47.5327,-122.186,1450.0,9600.0,0,0,0,53
435000.0,2,2,1440.0,1170.0,2,0,3,9,98116,47.5592,-122.385,1440.0,1350.0,0,1,0,16
225000.0,3,1,1550.0,9060.0,2,0,3,7,98146,47.5093,-122.345,1080.0,7620.0,0,0,0,72
770000.0,3,1,1720.0,5000.0,1,0,3,9,98122,47.6157,-122.29,2120.0,4188.0,0,0,1,6
340000.0,3,1,1740.0,10800.0,1,0,3,7,98133,47.7717,-122.351,1810.0,7735.0,0,0,0,61
965000.0,5,2,3280.0,12673.0,1,0,4,9,98006,47.5504,-122.146,3060.0,12847.0,0,1,0,39
667000.0,3,2,2216.0,31215.0,1,0,3,9,98092,47.3164,-122.199,2216.0,30048.0,0,0,1,15
250000.0,1,1,1100.0,4373.0,1,0,2,6,98166,47.4653,-122.338,1100.0,7500.0,0,1,0,73
397990.0,3,1,1180.0,11862.0,1,0,4,7,98177,47.7153,-122.363,1540.0,8100.0,0,0,0,72
535000.0,3,1,2020.0,10031.0,1,0,5,7,98155,47.7487,-122.319,1500.0,8456.0,0,1,0,68
265950.0,3,1,1150.0,8450.0,1,0,4,6,98178,47.4927,-122.22399999999999,1160.0,6800.0,0,0,0,69
258000.0,3,1,2090.0,7461.0,1,0,3,6,98030,47.3764,-122.184,1420.0,7462.0,0,1,0,34
505500.0,3,2,1300.0,1187.0,3,0,3,8,98107,47.6704,-122.391,1320.0,1194.0,0,0,0,15
455000.0,5,2,2240.0,7770.0,1,0,3,7,98034,47.7198,-122.171,1820.0,7770.0,0,1,0,42
1350000.0,5,3,3540.0,5971.0,1,2,3,10,98033,47.6643,-122.20200000000001,2820.0,6029.0,0,1,0,15
600000.0,4,2,2840.0,31720.0,1,0,3,8,98177,47.7505,-122.375,2290.0,29577.0,0,1,0,62
329800.0,4,2,2080.0,7047.0,2,0,3,8,98092,47.2627,-122.215,2580.0,7227.0,0,0,0,24
222000.0,2,1,1550.0,38449.0,1,0,3,6,98055,47.4315,-122.199,1188.0,25875.0,0,0,0,73
450000.0,4,2,1900.0,9240.0,1,0,3,7,98007,47.6167,-122.137,2040.0,8052.0,0,0,0,58
952000.0,3,3,2760.0,4500.0,2,0,3,9,98119,47.6529,-122.37200000000001,1950.0,6000.0,0,1,0,16
625000.0,4,2,1410.0,4480.0,1,0,3,8,98109,47.6385,-122.344,1240.0,3400.0,0,0,0,93
226800.0,2,1,1240.0,11393.0,1,0,4,7,98030,47.3714,-122.20700000000001,1660.0,11393.0,0,0,0,60
1210000.0,5,4,4420.0,13497.0,2,0,3,11,98059,47.5262,-122.14299999999999,4220.0,12015.0,0,1,0,20
350000.0,4,2,3390.0,16153.0,1,0,4,7,98031,47.3954,-122.184,2530.0,8495.0,0,1,0,59
395000.0,3,1,1400.0,8640.0,1,0,3,7,98011,47.7659,-122.204,1630.0,8640.0,0,0,0,58
285000.0,5,3,2110.0,5260.0,2,0,3,7,98118,47.5449,-122.272,2110.0,5260.0,0,1,0,18
553000.0,3,1,1310.0,18135.0,1,0,3,7,98008,47.6065,-122.113,2150.0,18135.0,0,0,0,72
254000.0,3,1,1270.0,16800.0,1,0,4,7,98188,47.4599,-122.27600000000001,1700.0,10200.0,0,0,0,63
348140.0,2,1,2060.0,10880.0,1,0,3,6,98106,47.515,-122.36200000000001,1430.0,8781.0,0,1,0,96
354950.0,4,2,2530.0,7350.0,1,0,5,8,98023,47.313,-122.374,2280.0,7350.0,0,1,0,43
706000.0,3,2,1900.0,6400.0,1,0,5,7,98105,47.6697,-122.281,1350.0,6400.0,0,1,0,78
499000.0,4,2,2910.0,6479.0,2,0,3,7,98065,47.5402,-121.887,2320.0,5178.0,0,0,0,14
427500.0,3,1,1900.0,43186.0,1,0,4,7,98038,47.4199,-121.99,2080.0,108028.0,0,1,0,49
439000.0,5,3,2880.0,10000.0,2,3,3,8,98055,47.4874,-122.223,2120.0,9535.0,0,1,0,29
545000.0,4,2,2820.0,25995.0,2,0,3,9,98010,47.3415,-122.029,3330.0,27653.0,0,0,0,22
842000.0,3,1,1620.0,4774.0,1,0,3,7,98103,47.659,-122.339,1880.0,4560.0,0,0,0,100
685000.0,4,2,3320.0,38043.0,2,0,3,9,98053,47.6504,-122.00399999999999,3170.0,42621.0,0,0,0,23
665000.0,4,3,3770.0,47480.0,2,0,3,9,98010,47.3552,-121.99,3380.0,42689.0,0,0,0,17
255000.0,2,1,1200.0,9000.0,1,2,5,6,98198,47.4039,-122.323,1660.0,9000.0,0,0,0,103
565000.0,5,2,2130.0,4360.0,1,2,3,8,98199,47.6586,-122.395,1830.0,5000.0,0,1,0,61
274000.0,5,1,1950.0,8720.0,1,0,3,7,98001,47.3381,-122.289,1660.0,8030.0,0,1,0,58
260000.0,3,2,1920.0,8075.0,1,0,4,7,98023,47.3092,-122.375,1920.0,7826.0,0,1,0,51
581000.0,4,2,2510.0,13695.0,1,0,4,7,98033,47.7005,-122.17399999999999,1220.0,12500.0,0,1,1,19
625000.0,3,1,1990.0,5978.0,1,4,4,7,98198,47.3449,-122.329,2100.0,6221.0,0,0,0,94
220000.0,3,1,1230.0,9720.0,1,0,5,7,98042,47.3266,-122.13799999999999,1230.0,9720.0,0,0,0,51
765000.0,3,2,3190.0,324086.0,2,2,3,9,98024,47.5477,-121.93,3190.0,217800.0,0,0,0,38
1330000.0,6,4,5720.0,10213.0,2,0,3,10,98006,47.5464,-122.116,4300.0,10224.0,0,1,0,16
700000.0,8,2,2280.0,3000.0,1,0,3,7,98105,47.6675,-122.316,1610.0,3000.0,0,1,0,109
351000.0,4,1,1550.0,7260.0,1,0,4,6,98008,47.6229,-122.12100000000001,1210.0,7260.0,0,0,0,61
413565.0,3,2,1690.0,1613.0,2,0,3,8,98029,47.5524,-121.99799999999999,1690.0,1619.0,0,1,0,6
363000.0,3,3,1651.0,1779.0,2,0,3,8,98133,47.7076,-122.346,1650.0,2908.0,0,1,0,12
679000.0,4,1,2260.0,41236.0,1,0,4,8,98029,47.5528,-122.03399999999999,3080.0,30240.0,0,1,0,58
473000.0,2,1,1510.0,4555.0,1,0,3,8,98053,47.7136,-122.031,1640.0,4500.0,0,0,0,15
585888.0,3,2,1490.0,7431.0,1,0,4,7,98052,47.6697,-122.162,1700.0,7725.0,0,0,0,54
405000.0,4,2,2220.0,4652.0,2,0,3,7,98059,47.4902,-122.154,1840.0,4500.0,0,0,0,19
650000.0,3,1,2800.0,19386.0,1,4,3,8,98198,47.3554,-122.324,3270.0,31450.0,1,1,0,55
415000.0,4,2,2210.0,213008.0,1,0,4,7,98038,47.4039,-121.98,2270.0,52707.0,0,1,0,45
575000.0,3,2,2150.0,3880.0,1,0,3,8,98117,47.6814,-122.39200000000001,2130.0,4000.0,0,1,0,69
220000.0,3,2,1400.0,7205.0,1,0,3,7,98030,47.349,-122.166,1970.0,7252.0,0,1,0,35
610000.0,4,3,2450.0,10117.0,1,0,5,8,98006,47.5694,-122.132,2530.0,10125.0,0,1,0,53
499950.0,3,1,980.0,6380.0,1,0,3,7,98115,47.692,-122.30799999999999,1390.0,6380.0,0,1,0,79
883000.0,4,2,2800.0,6874.0,2,0,3,9,98112,47.6215,-122.29,1430.0,6240.0,0,1,0,30
436000.0,2,1,1240.0,8100.0,1,2,3,7,98125,47.7326,-122.288,2790.0,8100.0,0,0,0,95
320000.0,3,2,1610.0,1356.0,2,0,3,8,98106,47.5257,-122.361,1270.0,1314.0,0,1,0,13
425000.0,3,1,1510.0,44000.0,1,0,3,7,98045,47.4851,-121.71600000000001,2290.0,36242.0,0,1,0,31
204700.0,4,2,1670.0,9987.0,1,0,3,7,98001,47.3406,-122.28399999999999,1640.0,7280.0,0,0,0,53
384000.0,6,3,2320.0,4502.0,1,0,4,7,98108,47.5552,-122.3,1160.0,5628.0,0,1,0,33
314000.0,3,2,1900.0,8200.0,2,0,4,7,98031,47.402,-122.18299999999999,1620.0,8200.0,0,0,0,36
535000.0,3,2,2390.0,6263.0,2,0,3,9,98028,47.7379,-122.24799999999999,2390.0,11761.0,0,0,0,17
568000.0,4,1,2110.0,265716.0,1,0,4,8,98053,47.657,-122.02600000000001,2110.0,110597.0,0,0,0,41
426000.0,4,1,1470.0,5850.0,1,0,4,7,98052,47.7,-122.12899999999999,1290.0,7300.0,0,1,0,47
675000.0,4,2,2670.0,6780.0,2,3,5,8,98118,47.5131,-122.256,2400.0,5989.0,0,1,0,112
380000.0,4,2,2540.0,6365.0,2,0,3,8,98055,47.4608,-122.215,2290.0,5942.0,0,1,0,20
685000.0,3,2,3450.0,8000.0,3,0,4,8,98116,47.5605,-122.402,1880.0,6135.0,0,1,1,45
429000.0,3,2,1700.0,52826.0,1,0,3,7,98058,47.4164,-122.09200000000001,2480.0,114728.0,0,0,0,29
799000.0,4,1,1810.0,6583.0,1,0,3,7,98133,47.7273,-122.351,860.0,8670.0,0,1,0,52
318500.0,5,1,1550.0,6986.0,1,0,3,7,98106,47.5503,-122.35600000000001,1550.0,6986.0,0,1,0,42
925000.0,3,3,4110.0,20900.0,2,0,3,9,98006,47.5506,-122.18700000000001,2640.0,14700.0,0,0,0,18
420000.0,3,1,2080.0,5000.0,1,0,3,7,98118,47.5322,-122.29,1860.0,5000.0,0,1,0,57
570000.0,2,1,1100.0,4000.0,1,0,3,7,98109,47.6388,-122.35,1590.0,4000.0,0,0,0,114
1050000.0,4,2,3950.0,12840.0,2,0,5,8,98040,47.5489,-122.219,2350.0,12507.0,0,0,0,60
333000.0,3,1,1250.0,8450.0,1,0,4,7,98146,47.503,-122.36399999999999,1350.0,9300.0,0,0,0,66
1360000.0,2,1,2620.0,14138.0,2,4,3,8,98125,47.7142,-122.277,1830.0,8279.0,1,0,1,29
660000.0,3,2,2290.0,2798.0,3,0,4,9,98102,47.64100000000001,-122.315,2260.0,5000.0,0,0,1,37
350000.0,6,4,3500.0,8504.0,2,0,3,7,98155,47.7351,-122.295,1550.0,8460.0,0,0,0,40
682500.0,6,4,3500.0,8504.0,2,0,3,7,98155,47.7351,-122.295,1550.0,8460.0,0,0,0,40
399990.0,5,2,1690.0,4000.0,1,0,5,7,98106,47.5312,-122.354,1240.0,4000.0,0,1,0,77
860000.0,5,3,4500.0,9648.0,2,4,4,8,98125,47.7262,-122.28200000000001,2780.0,21132.0,0,1,0,52
216180.0,2,1,1120.0,7797.0,1,0,3,6,98055,47.4871,-122.22,2180.0,7200.0,0,0,0,72
300000.0,4,2,1740.0,9613.0,2,0,5,8,98058,47.463,-122.125,1680.0,9769.0,0,0,0,31
145000.0,3,1,1010.0,11880.0,1,0,3,7,98030,47.3762,-122.219,1150.0,9435.0,0,0,0,60
255000.0,3,1,1010.0,11880.0,1,0,3,7,98030,47.3762,-122.219,1150.0,9435.0,0,0,0,60
250000.0,3,1,1200.0,24805.0,1,0,3,6,98031,47.4236,-122.195,2150.0,4339.0,0,0,0,36
245000.0,3,1,1020.0,8625.0,1,0,3,7,98045,47.4465,-121.77,1290.0,9440.0,0,0,0,42
445000.0,3,1,1850.0,7056.0,2,0,4,8,98052,47.6602,-122.13,1970.0,7056.0,0,0,0,41
562000.0,3,1,1830.0,8000.0,1,0,4,7,98008,47.6017,-122.12200000000001,1310.0,7500.0,0,0,0,63
501000.0,4,1,2070.0,7519.0,1,0,3,7,98008,47.632,-122.119,1730.0,7519.0,0,1,0,57
190000.0,3,1,1160.0,5850.0,1,0,4,6,98146,47.5064,-122.35600000000001,1110.0,8382.0,0,0,0,102
862500.0,4,2,3280.0,24440.0,2,0,3,10,98077,47.7073,-122.07,3490.0,25138.0,0,0,0,24
1090000.0,5,2,2340.0,6000.0,2,0,4,10,98144,47.5764,-122.287,2350.0,6000.0,0,0,0,98
575000.0,5,3,3690.0,49709.0,1,2,3,9,98198,47.3908,-122.32,2590.0,8691.0,0,1,0,60
250000.0,1,1,720.0,123710.0,1,0,4,6,98092,47.2893,-122.084,1860.0,297514.0,0,0,0,85
310000.0,7,1,2660.0,15111.0,1,0,4,7,98059,47.4644,-122.066,1710.0,15429.0,0,0,0,58
1400000.0,5,3,4300.0,9270.0,2,3,3,10,98116,47.5717,-122.40899999999999,2780.0,6610.0,0,1,1,11
284850.0,3,1,1590.0,8256.0,1,1,3,7,98003,47.3488,-122.304,1950.0,7840.0,0,1,0,51
570000.0,4,2,2590.0,7910.0,2,0,3,9,98028,47.7378,-122.24799999999999,2110.0,11761.0,0,0,0,17
304000.0,3,1,1720.0,6000.0,1,2,3,7,98178,47.4999,-122.223,1690.0,6000.0,0,1,0,66
560000.0,4,2,1790.0,9787.0,1,2,4,8,98056,47.5344,-122.189,1790.0,9787.0,0,1,0,37
325000.0,3,1,1590.0,8160.0,1,1,3,7,98198,47.4013,-122.321,1540.0,10500.0,0,1,0,66
557510.0,4,2,1580.0,4800.0,1,2,3,7,98136,47.5454,-122.383,1580.0,4800.0,0,0,0,108
305000.0,4,2,2580.0,8820.0,1,0,4,9,98023,47.3122,-122.376,2140.0,8400.0,0,1,0,53
320000.0,5,1,1740.0,27350.0,1,0,4,5,98059,47.4809,-122.15299999999999,2760.0,10749.0,0,0,0,62
455000.0,5,2,3470.0,28212.0,1,0,4,8,98042,47.3342,-122.10799999999999,2020.0,28177.0,0,1,0,42
383001.0,3,1,1180.0,7210.0,1,0,4,7,98034,47.7267,-122.241,1700.0,7210.0,0,0,0,57
545000.0,3,1,1700.0,51649.0,1,0,5,6,98059,47.4704,-122.07600000000001,1100.0,39504.0,0,0,0,89
487500.0,2,1,1190.0,5000.0,1,0,3,7,98116,47.5717,-122.382,1600.0,5000.0,0,0,0,95
345000.0,5,2,2450.0,6994.0,2,0,3,8,98030,47.3572,-122.19200000000001,1940.0,6035.0,0,0,0,18
583000.0,6,2,2630.0,16411.0,1,0,4,8,98052,47.6309,-122.09299999999999,2250.0,12255.0,0,1,0,46
534950.0,3,2,2130.0,12286.0,2,0,3,8,98052,47.6471,-122.11399999999999,2130.0,10158.0,0,0,0,43
403504.0,4,1,1060.0,5750.0,1,0,3,6,98199,47.6562,-122.389,1790.0,5857.0,0,1,0,116
500000.0,3,1,1480.0,6120.0,1,0,3,7,98115,47.6858,-122.295,1480.0,6120.0,0,0,0,74
319502.0,3,1,1610.0,38707.0,1,0,3,7,98010,47.3778,-122.001,1930.0,45151.0,0,0,0,30
525000.0,4,2,2440.0,5080.0,2,0,3,8,98126,47.5547,-122.37899999999999,1920.0,6375.0,0,1,0,60
563000.0,4,3,3100.0,15480.0,2,0,3,8,98028,47.7466,-122.241,2000.0,42500.0,0,1,0,24
898500.0,4,2,2890.0,5000.0,1,0,3,8,98117,47.6768,-122.363,1080.0,3750.0,0,1,1,6
651000.0,3,2,3240.0,108366.0,2,0,4,10,98042,47.327,-122.094,2090.0,108366.0,0,0,0,29
450000.0,4,2,2900.0,6400.0,2,0,3,7,98136,47.5563,-122.39299999999999,1340.0,6144.0,0,1,1,50
665000.0,4,2,2650.0,8149.0,1,0,4,8,98006,47.5624,-122.176,2290.0,8019.0,0,1,0,45
825000.0,4,2,2560.0,4000.0,2,0,5,8,98117,47.6885,-122.38600000000001,1760.0,4000.0,0,1,0,91
200000.0,3,1,1150.0,4800.0,1,0,4,6,98002,47.3101,-122.212,1310.0,9510.0,0,0,0,82
295000.0,3,2,1760.0,6092.0,1,0,3,7,98030,47.3838,-122.184,2590.0,6255.0,0,0,0,22
748000.0,4,2,3220.0,8379.0,2,0,3,10,98034,47.7043,-122.19200000000001,2720.0,7635.0,0,0,0,16
580000.0,3,2,3200.0,18750.0,1,0,2,9,98027,47.5717,-122.12,3200.0,22475.0,0,1,1,24
275000.0,3,1,1250.0,10744.0,1,0,3,6,98198,47.4226,-122.32700000000001,1500.0,10710.0,0,0,0,78
196000.0,3,1,1000.0,8470.0,1,0,4,6,98023,47.3056,-122.37,1020.0,8470.0,0,0,0,57
235750.0,2,1,740.0,11250.0,1,0,2,6,98146,47.5036,-122.36200000000001,1390.0,11250.0,0,0,0,82
315000.0,3,2,2170.0,8480.0,1,0,3,8,98148,47.4562,-122.33,2080.0,8452.0,0,0,0,55
338000.0,4,2,2370.0,10631.0,2,0,3,8,98003,47.3473,-122.302,2200.0,8297.0,0,0,0,21
353000.0,4,2,2300.0,4249.0,2,0,3,8,98038,47.3516,-122.0,2390.0,4385.0,0,0,0,14
235000.0,3,1,1400.0,6300.0,1,0,3,7,98022,47.2074,-122.001,1400.0,8490.0,0,0,0,22
569999.0,3,2,3080.0,13880.0,2,0,3,9,98038,47.3726,-122.025,2780.0,15318.0,0,0,0,30
505000.0,4,2,2350.0,12540.0,2,0,3,8,98177,47.7732,-122.382,2090.0,7964.0,0,0,0,52
1230000.0,4,3,2660.0,4600.0,1,0,3,8,98112,47.6258,-122.305,2350.0,4600.0,0,1,0,114
299000.0,2,1,1250.0,34395.0,1,0,4,7,98003,47.2802,-122.316,1910.0,26042.0,0,0,0,70
240000.0,3,2,1100.0,6360.0,1,0,3,7,98038,47.3878,-122.052,1620.0,6360.0,0,0,0,29
1960000.0,3,1,3330.0,12566.0,1,4,4,8,98040,47.5287,-122.22,3730.0,16560.0,1,1,0,60
1270000.0,4,3,3640.0,3604.0,2,2,5,9,98122,47.6145,-122.28399999999999,1940.0,4600.0,0,1,0,107
405000.0,2,1,1350.0,2653.0,2,0,3,7,98033,47.6934,-122.184,1370.0,4115.0,0,0,0,34
304000.0,4,2,1310.0,8454.0,1,0,4,7,98155,47.7572,-122.318,1320.0,8274.0,0,0,0,67
272000.0,4,2,1800.0,5555.0,2,0,3,7,98038,47.3498,-122.052,1810.0,5669.0,0,0,0,17
412000.0,2,1,1260.0,3960.0,1,0,3,6,98117,47.6899,-122.391,1250.0,3960.0,0,1,0,95
698000.0,4,2,2990.0,7231.0,2,0,3,9,98075,47.5623,-122.03200000000001,3160.0,8339.0,0,0,0,19
400000.0,2,1,1140.0,5100.0,1,0,3,7,98136,47.5323,-122.383,1230.0,5100.0,0,0,0,78
305000.0,3,2,2100.0,6825.0,2,0,3,8,98055,47.4314,-122.189,2180.0,7614.0,0,0,0,26
585000.0,4,2,2400.0,12753.0,1,0,4,7,98033,47.6947,-122.177,1830.0,12060.0,0,0,0,58
190000.0,2,1,1400.0,9031.0,1,0,3,7,98023,47.2915,-122.368,1450.0,7658.0,0,1,0,38
760000.0,4,2,2990.0,12788.0,2,0,3,10,98075,47.5601,-122.037,3250.0,12212.0,0,0,0,32
570000.0,3,1,1930.0,36210.0,1,0,3,8,98072,47.7692,-122.12799999999999,1930.0,35060.0,0,0,0,43
144000.0,3,1,980.0,6800.0,1,0,3,6,98058,47.4411,-122.186,1140.0,9975.0,0,0,0,74
139000.0,2,1,690.0,5280.0,1,0,4,5,98056,47.4953,-122.18700000000001,1140.0,4860.0,0,0,0,78
525000.0,4,1,1430.0,6380.0,1,0,4,7,98115,47.6942,-122.319,1570.0,6380.0,0,1,0,75
293000.0,1,1,1110.0,5421.0,1,0,3,6,98177,47.7322,-122.359,1230.0,8100.0,0,0,0,85
267100.0,2,2,1250.0,1580.0,2,0,3,7,98106,47.5243,-122.36,1250.0,1361.0,0,1,0,15
1500000.0,4,3,3470.0,5222.0,2,0,3,10,98033,47.6845,-122.209,3090.0,6758.0,0,1,0,15
240000.0,3,2,1500.0,15334.0,2,0,4,7,98042,47.3719,-122.09100000000001,1530.0,8102.0,0,0,0,28
975000.0,3,2,2530.0,7000.0,2,4,3,9,98136,47.5465,-122.398,2380.0,7000.0,0,0,1,21
279950.0,5,1,2150.0,7171.0,1,0,4,7,98031,47.3952,-122.176,1710.0,7300.0,0,1,0,50
405000.0,3,1,1260.0,7373.0,1,0,4,7,98034,47.7296,-122.23299999999999,1360.0,7373.0,0,0,0,41
400000.0,3,2,2740.0,83199.0,2,4,3,9,98032,47.3581,-122.266,2500.0,29269.0,0,0,0,47
225000.0,3,1,960.0,6500.0,1,0,4,5,98056,47.497,-122.171,1150.0,6500.0,0,0,0,66
250000.0,3,1,1520.0,7800.0,1,0,4,7,98032,47.3784,-122.29,1740.0,8000.0,0,1,0,53
272950.0,3,2,1570.0,9096.0,1,0,4,7,98022,47.1937,-121.99,1570.0,8418.0,0,1,0,29
625000.0,5,1,3240.0,5324.0,2,0,3,9,98065,47.523,-121.875,3240.0,6036.0,0,0,0,13
670000.0,3,1,1280.0,2147.0,1,0,4,7,98102,47.6362,-122.324,2010.0,2640.0,0,0,0,110
1070000.0,3,2,2130.0,3545.0,3,0,5,9,98109,47.6389,-122.34899999999999,1970.0,3464.0,0,0,0,30
540000.0,3,1,1970.0,8200.0,1,0,5,8,98177,47.7602,-122.363,2140.0,8000.0,0,1,0,57
525000.0,3,2,2990.0,6725.0,2,0,3,9,98059,47.4928,-122.14200000000001,2790.0,6725.0,0,0,0,17
425000.0,2,1,1160.0,17700.0,1,0,3,7,98133,47.7244,-122.331,1440.0,9000.0,0,0,0,73
465500.0,3,1,1890.0,7004.0,1,0,3,7,98118,47.5557,-122.28,1440.0,5378.0,0,1,0,55
443500.0,3,2,2170.0,5866.0,2,0,3,7,98065,47.5403,-121.889,2440.0,5798.0,0,0,0,14
350000.0,4,2,1570.0,499571.0,1,3,4,7,98022,47.1808,-122.023,1700.0,181708.0,0,0,0,48
850000.0,3,2,3260.0,91911.0,2,0,4,9,98077,47.736999999999995,-122.074,2520.0,65775.0,0,0,0,36
